Loan Status,Current Loan Amount,Credit Score,Annual Income,Monthly Debt,Years of Credit History,Number of Open Accounts,Current Credit Balance,Maximum Open Credit
0.0,447260.0,739.0,1641657.0,28646.68,15.5,10.0,167181.0,620444.0
0.0,238854.0,677.0,689149.0,8269.75,9.7,11.0,175807.0,280390.0
0.0,110308.0,746.0,1600313.0,40274.49,33.2,10.0,111112.0,216216.0
1.0,107074.0,695.0,539448.0,14340.25,18.1,14.0,138510.0,446710.0
1.0,217998.0,681.0,753084.0,15124.38,19.8,5.0,200032.0,357456.0
0.0,333278.0,700.0,1630998.0,17940.94,30.5,7.0,295032.0,355476.0
1.0,224532.0,726.0,798475.0,9714.89,14.9,8.0,161671.0,213466.0
1.0,253682.0,748.0,638419.0,946.96,8.4,5.0,23484.0,157190.0
1.0,325688.0,744.0,1050054.0,20651.1,12.7,12.0,58140.0,629222.0
1.0,40216.0,739.0,1273570.0,23242.51,13.8,12.0,340917.0,610104.0
0.0,315722.0,706.0,988095.0,32689.5,22.2,12.0,455449.0,664202.0
1.0,611402.0,710.0,1353940.0,25612.19,17.3,14.0,510055.0,685146.0
1.0,223256.0,696.0,886939.0,10569.32,12.4,6.0,187587.0,220946.0
1.0,221980.0,675.0,1150260.0,17349.85,15.8,17.0,254068.0,408606.0
0.0,666468.0,733.0,1745948.0,20223.79,12.4,11.0,425030.0,746790.0
0.0,210408.0,721.0,946485.0,21138.26,14.8,8.0,356953.0,473440.0
1.0,43868.0,715.0,871283.0,14521.51,15.1,16.0,241775.0,416614.0
1.0,371382.0,676.0,1576924.0,2483.68,16.9,11.0,158536.0,448800.0
1.0,321992.0,740.0,1038141.0,23790.85,33.0,13.0,614897.0,897842.0
1.0,380182.0,721.0,922659.0,17884.32,14.1,7.0,270978.0,393206.0
1.0,217998.0,748.0,790742.0,467.78,24.8,4.0,1577.0,183128.0
0.0,333300.0,715.0,875064.0,17209.63,19.0,6.0,408348.0,473286.0
0.0,214610.0,717.0,834062.0,7992.92,9.2,12.0,96843.0,692186.0
1.0,306922.0,731.0,990603.0,19399.19,17.0,10.0,172672.0,613294.0
1.0,58674.0,706.0,540455.0,3067.17,14.9,4.0,75696.0,125224.0
0.0,465982.0,668.0,1602251.0,12550.83,20.6,10.0,610926.0,994928.0
1.0,263846.0,711.0,835506.0,14760.34,15.2,10.0,189183.0,312026.0
1.0,268466.0,730.0,884906.0,16075.71,18.5,12.0,294101.0,427284.0
1.0,396330.0,739.0,1108555.0,21062.64,16.2,6.0,429020.0,608014.0
1.0,187462.0,738.0,1028565.0,16199.97,16.2,8.0,249489.0,368478.0
1.0,332706.0,704.0,726484.0,7325.26,23.3,9.0,63517.0,728200.0
1.0,99792.0,670.0,536199.0,5496.13,17.7,12.0,176339.0,250206.0
0.0,423346.0,672.0,820781.0,14432.21,18.5,12.0,338998.0,492514.0
1.0,26422.0,697.0,1208324.0,26482.58,17.7,21.0,248767.0,361416.0
0.0,342430.0,709.0,748923.0,7364.4,16.0,4.0,80446.0,102234.0
1.0,182424.0,714.0,1219078.0,24686.13,12.8,12.0,71877.0,198132.0
1.0,334004.0,711.0,1538392.0,13460.93,33.6,8.0,149074.0,193710.0
1.0,100452.0,704.0,274892.0,1688.34,9.0,4.0,42712.0,90068.0
1.0,123310.0,751.0,904704.0,13057.94,14.6,20.0,331208.0,1241152.0
1.0,67298.0,711.0,1792783.0,24501.26,9.1,7.0,123880.0,150348.0
1.0,460108.0,737.0,2081431.0,23069.23,16.6,11.0,671612.0,963666.0
1.0,215688.0,742.0,1862760.0,12589.02,15.2,7.0,93860.0,269698.0
1.0,64856.0,749.0,709517.0,6326.43,13.9,7.0,58558.0,144870.0
0.0,129734.0,726.0,877648.0,19088.73,26.5,13.0,51300.0,295504.0
1.0,21978.0,738.0,1214670.0,14879.66,18.5,9.0,240274.0,378004.0
1.0,439560.0,719.0,862790.0,12007.05,9.5,7.0,524210.0,694496.0
1.0,64812.0,736.0,559683.0,1679.03,14.1,17.0,24073.0,99528.0
1.0,438020.0,737.0,1149234.0,21452.33,13.7,13.0,172805.0,471900.0
1.0,258148.0,677.0,1114692.0,5759.28,15.6,4.0,228361.0,324852.0
0.0,533192.0,713.0,1253658.0,8012.87,9.0,12.0,100491.0,189794.0
1.0,215116.0,675.0,668819.0,2396.66,14.1,3.0,58463.0,90398.0
0.0,786632.0,692.0,1863406.0,18168.18,10.9,13.0,262143.0,620730.0
1.0,221738.0,725.0,1588039.0,10428.15,22.0,9.0,63308.0,123222.0
1.0,49214.0,736.0,618355.0,12248.54,14.8,9.0,56943.0,109692.0
1.0,139326.0,739.0,864918.0,23352.52,23.9,16.0,331873.0,487674.0
0.0,418550.0,665.0,825664.0,15962.66,13.6,13.0,264347.0,418132.0
1.0,754072.0,725.0,1767646.0,35794.67,21.5,13.0,586207.0,990902.0
1.0,51546.0,724.0,2226192.0,40628.08,24.5,20.0,403693.0,644754.0
1.0,333696.0,720.0,1671506.0,33778.58,23.0,12.0,323950.0,542828.0
1.0,281270.0,723.0,1165992.0,17781.34,23.0,21.0,189430.0,591228.0
1.0,64416.0,743.0,867863.0,16995.5,10.9,11.0,18031.0,248446.0
1.0,189486.0,740.0,1404081.0,34517.11,17.7,18.0,440097.0,1061654.0
1.0,221936.0,747.0,1054196.0,2837.46,13.4,7.0,188841.0,399718.0
1.0,322322.0,750.0,1017469.0,12209.59,22.5,10.0,34067.0,839498.0
1.0,500896.0,709.0,1345827.0,8377.86,7.9,10.0,175522.0,475926.0
0.0,155672.0,740.0,549328.0,5218.54,14.0,3.0,47690.0,138072.0
0.0,438350.0,689.0,1143363.0,27249.99,17.0,12.0,512012.0,845724.0
1.0,298672.0,734.0,912247.0,8742.47,29.1,7.0,286045.0,553872.0
1.0,268774.0,742.0,992731.0,22915.52,11.0,12.0,310156.0,521994.0
1.0,64614.0,720.0,1302203.0,24307.84,13.0,13.0,356554.0,725582.0
1.0,701888.0,711.0,2462590.0,15781.02,16.8,5.0,580659.0,688886.0
1.0,416372.0,687.0,1807641.0,38864.31,10.9,10.0,275462.0,391820.0
1.0,396638.0,740.0,1313090.0,40705.98,22.1,13.0,125856.0,343684.0
1.0,613668.0,677.0,1419585.0,15852.08,26.3,6.0,111131.0,481910.0
1.0,134200.0,743.0,637469.0,10943.24,9.7,10.0,101536.0,415404.0
1.0,360140.0,742.0,1697023.0,23475.45,20.1,8.0,290111.0,346654.0
1.0,248270.0,713.0,1023815.0,22523.93,15.0,13.0,205048.0,643434.0
1.0,167552.0,716.0,1431517.0,35788.21,26.3,8.0,240521.0,439274.0
1.0,470184.0,662.0,1528341.0,19358.91,12.8,12.0,413003.0,506044.0
1.0,158444.0,744.0,1311399.0,26337.23,14.5,12.0,577144.0,953326.0
0.0,560560.0,696.0,1152654.0,25166.26,14.2,11.0,589969.0,771892.0
1.0,43604.0,737.0,564984.0,1148.74,20.8,4.0,1254.0,8734.0
1.0,464486.0,717.0,1967564.0,39351.28,15.1,18.0,377150.0,1091750.0
1.0,110836.0,682.0,1063601.0,11433.63,10.6,4.0,21223.0,51502.0
1.0,100342.0,733.0,962825.0,14201.74,19.2,10.0,287052.0,588280.0
1.0,437096.0,729.0,1377842.0,34216.53,19.5,10.0,523963.0,854502.0
0.0,336314.0,740.0,968145.0,12263.17,17.8,11.0,255151.0,834548.0
1.0,264638.0,751.0,2475928.0,6623.02,23.9,8.0,199424.0,1208988.0
1.0,753676.0,650.0,2097771.0,20627.92,27.7,7.0,378328.0,596794.0
1.0,109296.0,721.0,2019985.0,3029.93,12.7,7.0,51908.0,232100.0
1.0,616748.0,725.0,2092508.0,29120.73,15.7,20.0,608703.0,831160.0
1.0,60214.0,671.0,334343.0,3566.3,6.8,7.0,117952.0,150568.0
1.0,161436.0,745.0,778392.0,1238.99,23.6,9.0,31217.0,1129414.0
1.0,111474.0,728.0,327294.0,4472.98,22.7,15.0,80636.0,635118.0
1.0,65516.0,719.0,848768.0,8911.95,14.6,14.0,537282.0,1135266.0
0.0,131648.0,742.0,757948.0,11053.44,10.4,16.0,76893.0,383768.0
0.0,88528.0,705.0,764560.0,13316.15,15.6,11.0,194123.0,318824.0
1.0,257796.0,723.0,752533.0,4301.98,16.8,7.0,186352.0,397364.0
1.0,524678.0,740.0,1633145.0,27763.56,17.7,15.0,394212.0,872784.0
1.0,763532.0,656.0,1695636.0,24445.4,20.7,16.0,401755.0,516868.0
1.0,323114.0,740.0,2232348.0,19346.94,27.5,15.0,299060.0,374748.0
1.0,539572.0,681.0,1166182.0,16035.05,18.2,11.0,248995.0,340780.0
1.0,289894.0,748.0,1251796.0,13665.37,14.5,6.0,226803.0,951500.0
1.0,330572.0,746.0,989672.0,10886.43,13.4,9.0,257754.0,506704.0
0.0,473506.0,672.0,1672893.0,17147.12,20.4,11.0,190133.0,226028.0
1.0,175868.0,723.0,1063259.0,27290.08,13.8,12.0,350018.0,455378.0
1.0,187352.0,727.0,1305661.0,18496.88,14.9,16.0,26315.0,203170.0
1.0,215908.0,736.0,596695.0,3803.99,8.0,7.0,174192.0,358248.0
1.0,180180.0,740.0,622478.0,9591.39,15.7,9.0,442776.0,549516.0
0.0,406164.0,682.0,1251055.0,39303.97,17.5,17.0,455886.0,748748.0
0.0,322916.0,696.0,836627.0,16941.54,15.1,8.0,244587.0,299376.0
1.0,332024.0,746.0,1758659.0,17586.59,6.6,10.0,362216.0,877404.0
0.0,760298.0,685.0,1500848.0,21512.18,16.4,11.0,283442.0,438768.0
1.0,222090.0,721.0,959025.0,13746.12,14.1,5.0,105678.0,137654.0
1.0,153934.0,714.0,1139430.0,5583.15,31.9,7.0,43320.0,114246.0
1.0,205590.0,697.0,892392.0,19706.99,12.4,14.0,122683.0,191730.0
1.0,215270.0,701.0,2416895.0,17965.45,15.3,14.0,128269.0,465564.0
1.0,349382.0,707.0,1557392.0,29979.72,20.2,10.0,592458.0,712338.0
1.0,561352.0,712.0,1584961.0,28265.16,21.6,12.0,390735.0,725054.0
1.0,66308.0,750.0,954560.0,477.28,14.9,7.0,19076.0,220836.0
1.0,150326.0,740.0,719435.0,4082.72,13.6,8.0,62358.0,227766.0
1.0,133584.0,716.0,1544605.0,15960.76,19.3,14.0,181678.0,451418.0
1.0,176330.0,650.0,1275413.0,30822.75,8.9,15.0,246905.0,692208.0
1.0,215886.0,736.0,1957703.0,22839.71,26.9,6.0,124754.0,293612.0
1.0,235290.0,687.0,652327.0,7501.77,20.8,4.0,203224.0,257752.0
1.0,216260.0,722.0,622231.0,8866.73,18.6,8.0,105678.0,289278.0
1.0,600776.0,710.0,2223684.0,14602.26,13.6,14.0,27322.0,156574.0
0.0,128216.0,675.0,595536.0,18163.81,10.8,10.0,145787.0,215600.0
1.0,786874.0,702.0,2174607.0,40411.29,17.0,15.0,535268.0,903474.0
1.0,156816.0,720.0,658350.0,5047.35,12.0,16.0,184376.0,256894.0
1.0,193820.0,739.0,743964.0,5282.19,17.6,4.0,110865.0,271414.0
0.0,293458.0,723.0,778658.0,7721.6,18.9,9.0,159999.0,298342.0
0.0,364232.0,732.0,1165080.0,20291.81,16.0,14.0,311220.0,501182.0
1.0,336006.0,721.0,1166942.0,24603.1,17.2,8.0,145293.0,199320.0
1.0,88308.0,724.0,1620814.0,21070.62,12.2,12.0,108186.0,1035364.0
1.0,301620.0,724.0,1068674.0,23867.23,27.1,18.0,170962.0,423896.0
1.0,218438.0,738.0,592249.0,11400.57,16.0,21.0,103550.0,137170.0
0.0,65142.0,741.0,468825.0,1125.18,9.3,3.0,19266.0,123904.0
0.0,173316.0,731.0,972990.0,16540.64,13.7,12.0,369968.0,578116.0
1.0,258764.0,699.0,1396785.0,25491.35,12.0,7.0,73834.0,101398.0
1.0,405922.0,681.0,942400.0,18533.74,21.7,7.0,379316.0,493482.0
1.0,112068.0,741.0,1664552.0,20113.4,21.0,9.0,426379.0,535480.0
0.0,313566.0,657.0,967195.0,22326.14,27.2,14.0,238735.0,544170.0
1.0,669900.0,702.0,1928500.0,18963.52,13.3,8.0,458755.0,765402.0
1.0,32714.0,734.0,715654.0,2785.02,14.9,16.0,15333.0,104412.0
1.0,114862.0,734.0,881182.0,12409.85,16.1,16.0,178239.0,230868.0
1.0,131472.0,733.0,908352.0,15744.73,25.5,12.0,119339.0,1256156.0
1.0,652806.0,723.0,1559805.0,36655.56,15.7,12.0,560272.0,716034.0
1.0,467170.0,725.0,1364105.0,35466.92,12.0,9.0,208810.0,344916.0
1.0,257158.0,703.0,1200306.0,24306.32,33.5,19.0,146205.0,456280.0
0.0,760848.0,700.0,2543872.0,32434.33,20.0,13.0,438786.0,1090276.0
1.0,327668.0,726.0,848939.0,10823.92,19.1,7.0,166269.0,242484.0
1.0,534072.0,718.0,1402960.0,11223.68,12.6,8.0,604504.0,898502.0
1.0,261382.0,733.0,1467332.0,4548.79,30.1,3.0,161215.0,337568.0
1.0,214192.0,742.0,1926980.0,25050.74,12.4,13.0,288268.0,798534.0
1.0,255992.0,703.0,970121.0,9296.89,23.4,11.0,112195.0,148984.0
0.0,112310.0,738.0,1454792.0,19154.66,33.1,9.0,131062.0,220264.0
1.0,273152.0,709.0,1698543.0,31422.96,12.2,22.0,231990.0,463122.0
0.0,214830.0,730.0,1335852.0,1035.31,10.7,7.0,68913.0,438394.0
1.0,108284.0,693.0,1215620.0,9106.89,26.6,6.0,112708.0,335522.0
1.0,472142.0,681.0,1334484.0,19794.77,17.4,9.0,383173.0,624910.0
1.0,66022.0,716.0,2356950.0,12707.96,16.5,5.0,559588.0,673530.0
0.0,22418.0,722.0,870827.0,12263.93,14.2,8.0,219811.0,327140.0
1.0,44572.0,745.0,909682.0,6064.61,32.0,4.0,4085.0,224950.0
1.0,111056.0,722.0,1550096.0,23768.24,14.0,15.0,47519.0,305624.0
1.0,448712.0,738.0,1840739.0,17793.69,21.7,15.0,133513.0,208648.0
0.0,449944.0,727.0,1165764.0,22440.9,23.3,10.0,174762.0,254210.0
1.0,171226.0,689.0,1824494.0,0.0,10.5,3.0,0.0,0.0
1.0,640860.0,701.0,1204030.0,24080.6,21.4,19.0,488490.0,851840.0
1.0,43802.0,694.0,904210.0,17632.0,27.8,14.0,282264.0,413732.0
1.0,196262.0,713.0,1318296.0,24827.87,13.8,10.0,241319.0,497200.0
1.0,312466.0,718.0,843296.0,23612.06,16.8,17.0,308617.0,557502.0
1.0,140712.0,746.0,1350216.0,20590.87,17.4,5.0,87552.0,779812.0
1.0,139546.0,719.0,1355821.0,6982.5,16.1,15.0,39197.0,268620.0
0.0,441892.0,698.0,1259396.0,23414.27,16.3,8.0,201780.0,318318.0
1.0,172260.0,745.0,427690.0,4134.21,17.9,7.0,158650.0,365948.0
0.0,116622.0,739.0,496603.0,8193.94,15.9,9.0,53827.0,156178.0
1.0,152328.0,744.0,469870.0,4816.12,10.2,6.0,179227.0,765776.0
1.0,259006.0,703.0,1376474.0,16058.99,16.2,13.0,22724.0,496606.0
1.0,429748.0,725.0,1360571.0,20181.8,18.0,8.0,214377.0,268642.0
1.0,266926.0,735.0,806854.0,3456.1,12.0,6.0,164274.0,424578.0
1.0,415998.0,698.0,817874.0,16493.71,22.0,8.0,278559.0,401170.0
1.0,155804.0,743.0,922678.0,20375.6,12.0,6.0,91941.0,160314.0
1.0,112728.0,740.0,2258435.0,13155.41,18.8,5.0,96824.0,360470.0
1.0,243298.0,710.0,634258.0,14165.26,19.9,11.0,190969.0,439582.0
1.0,77770.0,748.0,1227096.0,14070.83,17.2,11.0,94525.0,171028.0
1.0,386210.0,717.0,1204505.0,20877.96,26.0,11.0,282625.0,416372.0
1.0,545842.0,676.0,1123660.0,36331.8,17.0,20.0,445341.0,935858.0
1.0,277662.0,733.0,749360.0,9117.34,7.1,13.0,234460.0,455488.0
0.0,268928.0,701.0,663613.0,12498.01,8.4,9.0,267558.0,500500.0
1.0,216964.0,746.0,805733.0,10004.45,21.5,9.0,112119.0,473836.0
0.0,767932.0,724.0,1589692.0,25965.21,19.9,7.0,369474.0,489500.0
1.0,155056.0,700.0,1090372.0,20262.55,14.6,6.0,130093.0,161634.0
0.0,266244.0,691.0,892924.0,15030.9,21.3,8.0,178638.0,257290.0
1.0,180400.0,714.0,1168500.0,15482.72,14.0,12.0,159239.0,266442.0
1.0,398970.0,721.0,1119480.0,25374.69,13.7,14.0,154451.0,618772.0
1.0,214852.0,703.0,1762839.0,7976.77,14.5,9.0,365199.0,469854.0
1.0,402732.0,745.0,1433265.0,6843.99,22.4,11.0,209513.0,1036684.0
1.0,263186.0,658.0,759240.0,17209.44,27.4,8.0,317471.0,435028.0
1.0,129096.0,693.0,371640.0,3344.76,11.4,5.0,94012.0,193688.0
0.0,257818.0,708.0,463885.0,4677.42,9.0,6.0,42085.0,137654.0
0.0,347072.0,741.0,1686060.0,20373.32,15.3,8.0,216923.0,310090.0
1.0,538670.0,740.0,1451467.0,14877.57,24.1,6.0,454290.0,1176780.0
1.0,89716.0,722.0,566181.0,7973.73,10.8,10.0,18943.0,158928.0
1.0,150810.0,740.0,558201.0,7954.35,10.7,7.0,98097.0,245850.0
1.0,235268.0,749.0,967575.0,580.64,10.5,2.0,5738.0,415932.0
1.0,672804.0,725.0,1394543.0,8599.59,19.2,2.0,1178.0,33374.0
1.0,377674.0,672.0,1477345.0,18959.15,16.9,6.0,134368.0,217580.0
1.0,455444.0,725.0,2531712.0,23418.26,15.4,11.0,445341.0,656898.0
1.0,355124.0,724.0,824277.0,21018.94,14.2,15.0,280535.0,432520.0
1.0,301136.0,704.0,1207469.0,26262.18,22.7,17.0,263530.0,627836.0
1.0,214588.0,743.0,952584.0,15193.54,15.8,10.0,188290.0,368896.0
1.0,579810.0,688.0,1791529.0,17616.8,15.6,14.0,342228.0,783112.0
1.0,218504.0,729.0,1161318.0,12774.46,13.5,13.0,137123.0,244288.0
1.0,242418.0,723.0,1199033.0,20083.76,16.7,15.0,249565.0,449416.0
1.0,220902.0,716.0,629565.0,4102.67,18.0,9.0,141778.0,309166.0
1.0,387838.0,746.0,1023473.0,26951.31,9.7,11.0,338447.0,743622.0
0.0,226094.0,652.0,1244272.0,17938.09,6.8,15.0,158650.0,318934.0
0.0,560890.0,725.0,1414455.0,16148.48,18.0,12.0,491112.0,822932.0
1.0,152768.0,743.0,1319360.0,19240.54,13.5,10.0,340955.0,858242.0
1.0,296648.0,670.0,1007361.0,26946.94,20.5,19.0,255018.0,761046.0
1.0,53746.0,696.0,1121722.0,7272.44,8.3,4.0,71782.0,78364.0
1.0,265606.0,739.0,1816020.0,24364.65,29.2,8.0,228665.0,600380.0
1.0,423148.0,731.0,917206.0,4394.89,13.0,5.0,47861.0,454300.0
0.0,215930.0,737.0,1268098.0,28743.58,9.0,10.0,150461.0,261184.0
1.0,337128.0,699.0,968962.0,22205.49,17.5,14.0,247475.0,627044.0
1.0,224202.0,716.0,968145.0,8955.27,18.4,8.0,9386.0,543686.0
0.0,195756.0,746.0,507205.0,7777.08,9.9,8.0,84208.0,145750.0
0.0,200090.0,743.0,998374.0,7987.03,6.5,8.0,153900.0,389092.0
0.0,316800.0,745.0,855000.0,9690.0,15.7,7.0,6840.0,161634.0
1.0,64086.0,747.0,1245678.0,12871.93,8.7,3.0,55575.0,119174.0
1.0,53812.0,710.0,1579793.0,16456.28,13.9,6.0,17271.0,21516.0
1.0,111782.0,747.0,946086.0,14112.44,8.1,15.0,71459.0,504526.0
0.0,35178.0,725.0,234707.0,4205.08,10.6,2.0,0.0,0.0
0.0,85404.0,670.0,458565.0,7031.33,14.6,12.0,170373.0,358688.0
0.0,659538.0,659.0,1480955.0,38134.71,28.8,21.0,563236.0,1000252.0
1.0,78298.0,734.0,869364.0,18111.75,20.5,7.0,126464.0,268686.0
0.0,289740.0,682.0,808450.0,16613.79,20.0,8.0,357105.0,427592.0
1.0,26906.0,725.0,929518.0,17350.8,12.9,8.0,83087.0,161436.0
1.0,178618.0,733.0,1446242.0,30852.96,16.1,16.0,581229.0,937354.0
1.0,157410.0,750.0,774098.0,17804.14,27.3,9.0,3724.0,358908.0
1.0,534380.0,722.0,1066527.0,30396.01,31.5,10.0,477888.0,678106.0
1.0,541838.0,724.0,1062537.0,17354.79,18.6,14.0,599659.0,756360.0
1.0,59642.0,722.0,222756.0,6330.04,9.7,14.0,53998.0,300608.0
1.0,435644.0,728.0,1599021.0,26650.16,19.9,11.0,185098.0,649440.0
